timestamp,open,high,low,close,volume
2025-08-22 21:00:00,199.61,202.4,199.42,200.2,409511.632
2025-08-22 22:00:00,200.19,200.44,198.59,199.41,216572.11
2025-08-22 23:00:00,199.4,200.96,199.03,200.69,130558.64
2025-08-23 00:00:00,200.69,200.82,198.41,198.53,173445.171
2025-08-23 01:00:00,198.53,199.01,196.77,197.82,256593.958
2025-08-23 02:00:00,197.82,198.37,195.26,197.56,197689.201
2025-08-23 03:00:00,197.55,198.71,197.15,198.16,107889.71
2025-08-23 04:00:00,198.15,204.95,198.1,204.67,634112.199
2025-08-23 05:00:00,204.66,208.62,204.35,207.54,746333.836
2025-08-23 06:00:00,207.54,207.89,205.74,206.54,410750.6
2025-08-23 07:00:00,206.53,207.3,204.92,205.18,281167.508
2025-08-23 08:00:00,205.18,205.66,202.15,203.82,510550.063
2025-08-23 09:00:00,203.82,204.7,203.2,204.47,127415.816
2025-08-23 10:00:00,204.47,204.71,201.8,201.97,143095.876
2025-08-23 11:00:00,201.98,203.02,201.53,201.98,94102.188
2025-08-23 12:00:00,201.99,203.19,201.08,201.99,102077.01
2025-08-23 13:00:00,202.0,202.46,200.58,201.49,172846.423
2025-08-23 14:00:00,201.5,203.47,200.97,202.72,147944.967
2025-08-23 15:00:00,202.72,203.8,202.43,202.58,202706.266
2025-08-23 16:00:00,202.57,203.58,202.2,203.26,71549.553
2025-08-23 17:00:00,203.25,203.77,202.27,203.26,91472.211
2025-08-23 18:00:00,203.26,204.35,203.23,204.0,75303.231
2025-08-23 19:00:00,204.0,204.57,203.78,204.09,58979.088
2025-08-23 20:00:00,204.08,204.26,203.23,203.77,53030.523
2025-08-23 21:00:00,203.77,204.09,203.03,203.08,40694.129
2025-08-23 22:00:00,203.08,203.64,202.8,203.52,30631.056
2025-08-23 23:00:00,203.53,204.86,203.53,204.14,58260.176
2025-08-24 00:00:00,204.15,206.86,204.14,206.13,164232.865
2025-08-24 01:00:00,206.12,208.85,204.96,208.13,327499.255
2025-08-24 02:00:00,208.13,211.99,207.49,208.76,601739.176
2025-08-24 03:00:00,208.76,209.41,207.21,209.05,198695.804
2025-08-24 04:00:00,209.06,210.7,208.4,210.67,245038.297
2025-08-24 05:00:00,210.66,210.76,208.1,208.57,269918.225
2025-08-24 06:00:00,208.58,208.87,207.05,207.37,193451.578
2025-08-24 07:00:00,207.37,208.24,206.6,206.66,167982.399
2025-08-24 08:00:00,206.67,208.22,206.11,208.15,131792.857
2025-08-24 09:00:00,208.15,209.0,207.63,208.18,125376.37
2025-08-24 10:00:00,208.19,208.25,204.5,204.82,333279.402
2025-08-24 11:00:00,204.81,205.35,203.41,204.48,229071.381
2025-08-24 12:00:00,204.48,204.92,203.57,204.37,105051.472
2025-08-24 13:00:00,204.37,205.67,204.22,204.73,144903.816
2025-08-24 14:00:00,204.73,206.46,204.0,206.08,175539.165
2025-08-24 15:00:00,206.07,209.35,205.38,205.62,424375.954
2025-08-24 16:00:00,205.62,207.32,205.53,206.61,202796.354
