timestamp,open,high,low,close,volume
2025-08-22 15:00:00,115808.24,117296.12,115808.23,116370.75,2530.62921
2025-08-22 16:00:00,116370.75,116783.22,116116.0,116146.47,1756.6795
2025-08-22 17:00:00,116146.48,117032.84,116146.48,117024.0,1300.14206
2025-08-22 18:00:00,117024.01,117429.05,116750.0,116805.27,721.60524
2025-08-22 19:00:00,116805.27,116914.3,116520.0,116655.79,529.51964
2025-08-22 20:00:00,116655.79,117127.44,116570.17,117052.65,545.695
2025-08-22 21:00:00,117052.65,117174.43,116829.34,117028.27,678.08593
2025-08-22 22:00:00,117028.27,117057.14,116550.96,116757.18,585.72702
2025-08-22 23:00:00,116757.18,116937.56,116674.51,116935.99,306.48652
2025-08-23 00:00:00,116936.0,117030.0,116726.64,116870.22,351.38045
2025-08-23 01:00:00,116870.22,116882.16,116300.0,116453.59,596.49295
2025-08-23 02:00:00,116453.59,116547.95,115500.0,115927.98,1195.36796
2025-08-23 03:00:00,115927.98,116044.55,115458.2,115568.77,504.34283
2025-08-23 04:00:00,115568.77,115980.0,115551.2,115926.77,535.76766
2025-08-23 05:00:00,115926.77,116034.53,115800.01,115954.51,806.27196
2025-08-23 06:00:00,115954.51,116015.69,115690.83,115781.16,462.86069
2025-08-23 07:00:00,115781.16,115928.0,115669.76,115799.47,453.28331
2025-08-23 08:00:00,115799.46,115861.8,115607.46,115746.12,341.58386
2025-08-23 09:00:00,115746.12,115782.03,115605.27,115765.82,288.64099
2025-08-23 10:00:00,115765.81,115780.59,115575.72,115575.72,312.57302
2025-08-23 11:00:00,115575.73,115616.63,115223.43,115310.13,371.09604
2025-08-23 12:00:00,115310.13,115486.97,115175.48,115213.6,445.4785
2025-08-23 13:00:00,115213.6,115213.6,114735.57,114864.92,981.86665
2025-08-23 14:00:00,114864.92,115081.59,114620.0,114621.47,1000.43667
2025-08-23 15:00:00,114621.48,114966.87,114560.0,114812.87,599.77984
2025-08-23 16:00:00,114812.88,115097.92,114684.11,115020.0,448.76533
2025-08-23 17:00:00,115020.0,115167.78,114947.46,115087.97,327.26623
2025-08-23 18:00:00,115087.97,115190.74,115035.11,115145.77,178.18512
2025-08-23 19:00:00,115145.77,115173.86,115051.32,115133.91,151.33399
2025-08-23 20:00:00,115133.92,115325.82,115108.23,115325.81,181.19976
2025-08-23 21:00:00,115325.81,115325.82,115001.88,115028.0,194.43314
2025-08-23 22:00:00,115028.01,115317.86,115028.0,115317.85,117.57565
2025-08-23 23:00:00,115317.86,115454.12,115244.7,115438.05,483.37937
2025-08-24 00:00:00,115438.06,115549.44,115315.33,115375.35,457.40004
2025-08-24 01:00:00,115375.36,115584.09,115196.0,115473.99,655.8074
2025-08-24 02:00:00,115473.99,115666.68,115000.0,115005.15,401.41002
2025-08-24 03:00:00,115005.15,115161.24,114934.21,115036.0,481.30687
2025-08-24 04:00:00,115036.01,115283.21,115036.0,115174.3,345.39663
2025-08-24 05:00:00,115174.3,115206.55,114930.65,114996.01,697.85001
2025-08-24 06:00:00,114996.01,115062.77,114846.14,114862.4,395.26293
2025-08-24 07:00:00,114862.4,115124.86,114855.64,114888.19,277.17773
2025-08-24 08:00:00,114888.19,114979.55,114750.01,114838.02,947.55224
2025-08-24 09:00:00,114838.02,115060.99,114668.0,114841.17,438.90856
2025-08-24 10:00:00,114841.16,114956.66,114600.0,114790.4,479.49962
2025-08-24 11:00:00,114790.4,114889.91,114620.13,114730.22,357.51883
2025-08-24 12:00:00,114730.22,114846.4,114597.55,114673.81,358.78753
2025-08-24 13:00:00,114673.8,114869.41,114555.0,114555.0,620.84833
2025-08-24 14:00:00,114555.0,114657.0,114350.57,114514.05,816.73334
2025-08-24 15:00:00,114514.05,114865.32,114400.0,114400.0,865.64985
2025-08-24 16:00:00,114400.01,114541.93,114255.32,114275.0,786.95266
2025-08-24 17:00:00,114275.0,114578.85,114236.0,114423.42,983.41055
2025-08-24 18:00:00,114423.43,114917.1,114301.22,114626.97,1232.99791
2025-08-24 19:00:00,114626.96,114790.75,110680.0,112600.0,5318.65876
2025-08-24 20:00:00,112600.0,112987.88,111632.85,112770.39,2003.01345
2025-08-24 21:00:00,112770.39,113406.8,112369.16,112988.39,854.85267
2025-08-24 22:00:00,112988.4,113500.0,112614.42,113451.02,755.28007
2025-08-24 23:00:00,113451.02,113692.97,113366.49,113493.59,643.70862
2025-08-25 00:00:00,113493.59,113516.16,112159.0,112645.1,897.58897
2025-08-25 01:00:00,112645.1,113140.06,112615.9,113066.94,541.53145
2025-08-25 02:00:00,113066.95,113640.01,113066.94,113412.36,396.24817
2025-08-25 03:00:00,113412.36,113667.28,112905.16,112916.84,549.60431
2025-08-25 04:00:00,112916.84,113059.52,112611.78,112764.0,622.97182
2025-08-25 05:00:00,112764.01,112863.24,112309.99,112310.0,808.04429
2025-08-25 06:00:00,112310.0,112459.18,111756.6,111929.87,933.19436
2025-08-25 07:00:00,111929.87,112165.19,111284.05,111511.55,1689.81474
2025-08-25 08:00:00,111511.56,111820.53,110991.28,111414.3,1278.94125
2025-08-25 09:00:00,111414.3,111850.13,111259.76,111800.01,626.80974
2025-08-25 10:00:00,111800.0,111806.99,110939.4,110984.03,1416.44599
2025-08-25 11:00:00,110984.04,111279.91,110929.48,111214.97,706.0609
2025-08-25 12:00:00,111214.97,111682.49,111072.0,111586.31,722.92729
2025-08-25 13:00:00,111586.3,111754.82,110588.0,111491.69,1555.34009
2025-08-25 14:00:00,111491.7,112307.69,111326.49,112260.0,1426.03051
2025-08-25 15:00:00,112260.01,112580.0,111828.24,112200.64,889.02271
2025-08-25 16:00:00,112200.65,112937.26,112022.0,112502.43,781.23286
2025-08-25 17:00:00,112502.43,112800.0,112159.0,112431.4,674.4052
2025-08-25 18:00:00,112431.4,112618.89,112250.13,112402.9,310.54741
2025-08-25 19:00:00,112402.9,112430.16,110655.01,110716.13,1343.21864
2025-08-25 20:00:00,110716.13,111092.54,109390.01,109561.96,4098.07281
2025-08-25 21:00:00,109561.96,110280.5,109274.1,109888.01,1595.13661
2025-08-25 22:00:00,109888.01,110599.07,109888.0,110153.23,652.68653
2025-08-25 23:00:00,110153.23,110267.55,109781.61,110111.98,666.91714
2025-08-26 00:00:00,110111.98,110111.98,108854.19,109100.23,2132.52683
2025-08-26 01:00:00,109100.24,109910.68,108666.66,109897.2,1090.85402
2025-08-26 02:00:00,109897.21,110026.14,109505.04,109710.96,531.88497
2025-08-26 03:00:00,109710.96,109927.99,109432.0,109879.56,400.12624
2025-08-26 04:00:00,109879.57,110235.29,109879.57,110100.01,466.51131
2025-08-26 05:00:00,110100.01,110375.58,110084.41,110196.01,359.69829
2025-08-26 06:00:00,110196.0,110342.57,109900.0,109988.18,469.86809
2025-08-26 07:00:00,109988.17,110547.31,109765.93,110303.2,613.97463
2025-08-26 08:00:00,110303.2,110455.13,110000.0,110102.02,448.59912
2025-08-26 09:00:00,110102.02,110413.54,110037.51,110152.89,335.89147
2025-08-26 10:00:00,110152.9,110413.54,110064.12,110216.53,405.76551
2025-08-26 11:00:00,110216.52,110224.09,109570.34,109876.52,661.84556
2025-08-26 12:00:00,109876.53,110818.6,109612.0,110216.81,1094.24871
2025-08-26 13:00:00,110216.81,110265.31,109393.93,110094.66,1207.83119
2025-08-26 14:00:00,110094.66,110552.86,109800.0,110358.13,1124.78296
2025-08-26 15:00:00,110358.13,110561.76,109550.0,109666.33,1132.82225
2025-08-26 16:00:00,109666.34,110153.84,109450.0,110153.84,936.04216
2025-08-26 17:00:00,110153.83,110205.68,109587.42,109988.07,788.03072
2025-08-26 18:00:00,109988.07,110990.05,109966.64,110695.58,721.67701
2025-08-26 19:00:00,110695.58,111162.59,110501.57,111116.03,1102.76066
2025-08-26 20:00:00,111116.03,111380.03,110918.26,111321.58,705.40181
2025-08-26 21:00:00,111321.57,111584.61,111113.67,111584.6,375.99082
2025-08-26 22:00:00,111584.6,111945.69,111557.09,111910.01,610.79197
2025-08-26 23:00:00,111910.0,112371.0,111737.38,111763.22,734.51247
2025-08-27 00:00:00,111763.22,111825.16,111339.22,111356.37,600.11827
2025-08-27 01:00:00,111356.38,111469.07,111092.8,111299.48,488.51561
2025-08-27 02:00:00,111299.48,111480.0,111105.45,111135.37,474.9491
2025-08-27 03:00:00,111135.37,111723.92,110918.26,111418.15,608.69015
