timestamp,open,high,low,close,volume
2025-08-22 21:00:00,0.23934,0.24222,0.23898,0.2413,100460093.0
2025-08-22 22:00:00,0.2413,0.24189,0.23895,0.2394,70694138.0
2025-08-22 23:00:00,0.2394,0.24175,0.23916,0.24054,62438791.0
2025-08-23 00:00:00,0.24054,0.2409,0.23761,0.23768,77765949.0
2025-08-23 01:00:00,0.23769,0.23816,0.23312,0.23525,154929684.0
2025-08-23 02:00:00,0.23525,0.23569,0.22902,0.23142,167507287.0
2025-08-23 03:00:00,0.23141,0.23233,0.23033,0.23155,72864480.0
2025-08-23 04:00:00,0.23156,0.23529,0.23133,0.23528,89110437.0
2025-08-23 05:00:00,0.23528,0.23824,0.23488,0.23779,90276397.0
2025-08-23 06:00:00,0.23779,0.23881,0.23648,0.23857,70315025.0
2025-08-23 07:00:00,0.23857,0.23937,0.23642,0.23722,61538563.0
2025-08-23 08:00:00,0.23722,0.23978,0.23716,0.23839,84499679.0
2025-08-23 09:00:00,0.23839,0.23887,0.23692,0.23818,44679419.0
2025-08-23 10:00:00,0.23818,0.23835,0.23578,0.23614,45327451.0
2025-08-23 11:00:00,0.23615,0.23735,0.23549,0.23616,34644564.0
2025-08-23 12:00:00,0.23616,0.23903,0.23508,0.23683,72854441.0
2025-08-23 13:00:00,0.23683,0.2369,0.23444,0.23523,53985478.0
2025-08-23 14:00:00,0.23524,0.23704,0.2344,0.23563,53276438.0
2025-08-23 15:00:00,0.23564,0.23715,0.23482,0.23645,42238234.0
2025-08-23 16:00:00,0.23646,0.23686,0.23552,0.23641,30099539.0
2025-08-23 17:00:00,0.23642,0.23755,0.2363,0.23654,48589486.0
2025-08-23 18:00:00,0.23655,0.23727,0.23635,0.23686,12861463.0
2025-08-23 19:00:00,0.23686,0.23758,0.23666,0.23736,8692522.0
2025-08-23 20:00:00,0.23735,0.23753,0.23577,0.23642,9663224.0
2025-08-23 21:00:00,0.23642,0.23644,0.2339,0.23481,30467241.0
2025-08-23 22:00:00,0.23481,0.23625,0.23479,0.23604,15199635.0
2025-08-23 23:00:00,0.23605,0.23679,0.2357,0.23631,12306507.0
2025-08-24 00:00:00,0.23631,0.23833,0.23625,0.2378,29434888.0
2025-08-24 01:00:00,0.2378,0.23789,0.23589,0.23707,26361673.0
2025-08-24 02:00:00,0.23708,0.2379,0.23576,0.23602,36261756.0
2025-08-24 03:00:00,0.23602,0.23693,0.235,0.2366,19075844.0
2025-08-24 04:00:00,0.23661,0.2371,0.23559,0.23637,14457542.0
2025-08-24 05:00:00,0.23637,0.23643,0.23481,0.23514,14014403.0
2025-08-24 06:00:00,0.23514,0.23519,0.23193,0.23206,60418568.0
2025-08-24 07:00:00,0.23205,0.23384,0.23199,0.23223,29775809.0
2025-08-24 08:00:00,0.23223,0.2332,0.23134,0.2323,25228547.0
2025-08-24 09:00:00,0.2323,0.23297,0.23139,0.23198,40070324.0
2025-08-24 10:00:00,0.23198,0.23218,0.22934,0.22993,53069684.0
2025-08-24 11:00:00,0.22993,0.23044,0.22826,0.22956,56053983.0
2025-08-24 12:00:00,0.22956,0.23032,0.2292,0.23019,23328232.0
2025-08-24 13:00:00,0.23018,0.23141,0.23002,0.23017,57474830.0
2025-08-24 14:00:00,0.23017,0.23221,0.22925,0.23206,50973916.0
2025-08-24 15:00:00,0.23205,0.23402,0.23078,0.23126,71391731.0
2025-08-24 16:00:00,0.23126,0.2326,0.23039,0.23213,29456229.0
2025-08-24 17:00:00,0.23213,0.23677,0.23205,0.23552,66508030.0
2025-08-24 18:00:00,0.23552,0.24258,0.23496,0.24192,129671795.0
2025-08-24 19:00:00,0.24192,0.24496,0.22927,0.23418,450575242.0
2025-08-24 20:00:00,0.23418,0.23457,0.22858,0.23263,283694412.0
2025-08-24 21:00:00,0.23264,0.23518,0.23088,0.23328,48610026.0
2025-08-24 22:00:00,0.23328,0.23353,0.22761,0.23141,107961055.0
2025-08-24 23:00:00,0.23142,0.23322,0.23116,0.23182,34747913.0
2025-08-25 00:00:00,0.23182,0.23309,0.22542,0.22753,125305138.0
2025-08-25 01:00:00,0.22753,0.23116,0.22724,0.22979,85727690.0
2025-08-25 02:00:00,0.22978,0.23413,0.22964,0.23338,59560993.0
2025-08-25 03:00:00,0.23337,0.23459,0.2304,0.23088,53411901.0
2025-08-25 04:00:00,0.23088,0.23138,0.22837,0.22902,46215873.0
2025-08-25 05:00:00,0.22903,0.22959,0.2266,0.22675,51172576.0
2025-08-25 06:00:00,0.22673,0.22702,0.22246,0.22283,87691457.0
2025-08-25 07:00:00,0.22283,0.22417,0.21983,0.22077,123387436.0
2025-08-25 08:00:00,0.22077,0.22167,0.21915,0.22094,98998627.0
2025-08-25 09:00:00,0.22093,0.22123,0.21957,0.22111,46966428.0
2025-08-25 10:00:00,0.22112,0.22112,0.21691,0.21844,110537594.0
2025-08-25 11:00:00,0.21845,0.21974,0.21767,0.21967,57849774.0
2025-08-25 12:00:00,0.21967,0.22092,0.21856,0.2209,55725990.0
2025-08-25 13:00:00,0.22089,0.22089,0.21742,0.21896,150553640.0
2025-08-25 14:00:00,0.21896,0.22117,0.21835,0.22027,71655877.0
2025-08-25 15:00:00,0.22026,0.22057,0.21793,0.21849,46617280.0
2025-08-25 16:00:00,0.2185,0.22043,0.21714,0.21813,64676792.0
2025-08-25 17:00:00,0.21814,0.21925,0.21659,0.21854,41364670.0
2025-08-25 18:00:00,0.21855,0.21909,0.21726,0.2177,25368102.0
2025-08-25 19:00:00,0.2177,0.21788,0.21344,0.2138,129496646.0
2025-08-25 20:00:00,0.21381,0.21467,0.20683,0.20711,301281998.0
2025-08-25 21:00:00,0.20712,0.20897,0.20585,0.20748,158305317.0
2025-08-25 22:00:00,0.20749,0.20999,0.20708,0.2091,84056862.0
2025-08-25 23:00:00,0.2091,0.21024,0.20838,0.20965,81444610.0
2025-08-26 00:00:00,0.20965,0.21044,0.20711,0.20823,136741237.0
2025-08-26 01:00:00,0.20823,0.21112,0.20754,0.21109,63788172.0
2025-08-26 02:00:00,0.21109,0.21205,0.20939,0.21008,108388859.0
2025-08-26 03:00:00,0.21007,0.21022,0.20864,0.20978,41055489.0
2025-08-26 04:00:00,0.20979,0.21194,0.20975,0.21172,29156645.0
2025-08-26 05:00:00,0.21172,0.21223,0.21084,0.21089,36260703.0
2025-08-26 06:00:00,0.21088,0.21158,0.20933,0.20984,37699284.0
2025-08-26 07:00:00,0.20983,0.21266,0.20916,0.21126,48664000.0
2025-08-26 08:00:00,0.21126,0.21191,0.21019,0.21058,33058592.0
2025-08-26 09:00:00,0.21059,0.21144,0.21014,0.2107,21276175.0
2025-08-26 10:00:00,0.2107,0.2121,0.21054,0.21137,22583870.0
2025-08-26 11:00:00,0.21138,0.21175,0.20944,0.2105,44608453.0
2025-08-26 12:00:00,0.21051,0.21508,0.20931,0.21336,119974155.0
2025-08-26 13:00:00,0.21336,0.21382,0.20988,0.21199,106453133.0
2025-08-26 14:00:00,0.212,0.21457,0.21073,0.21427,74653571.0
2025-08-26 15:00:00,0.21426,0.21533,0.212,0.21266,61705287.0
2025-08-26 16:00:00,0.21266,0.2153,0.21246,0.21526,43735156.0
2025-08-26 17:00:00,0.21526,0.21568,0.21366,0.21543,37798776.0
2025-08-26 18:00:00,0.21544,0.21717,0.21537,0.21695,32959230.0
2025-08-26 19:00:00,0.21694,0.21982,0.2159,0.21942,45483509.0
2025-08-26 20:00:00,0.21942,0.21952,0.21755,0.21814,34875013.0
