timestamp,open,high,low,close,volume
2025-08-22 21:00:00,896.0,900.0,895.56,897.32,21828.1794
2025-08-22 22:00:00,897.32,898.12,894.0,896.02,11091.617
2025-08-22 23:00:00,896.02,900.71,895.96,900.21,16220.0054
2025-08-23 00:00:00,900.2,900.21,890.23,890.52,15268.117
2025-08-23 01:00:00,890.53,891.0,881.42,888.33,14832.313
2025-08-23 02:00:00,888.33,888.96,875.71,884.03,15550.002
2025-08-23 03:00:00,884.03,884.73,879.78,882.78,6787.047
2025-08-23 04:00:00,882.77,887.65,882.57,887.41,8251.072
2025-08-23 05:00:00,887.41,893.23,886.51,891.13,13858.885
2025-08-23 06:00:00,891.13,891.74,887.91,889.42,5450.3
2025-08-23 07:00:00,889.42,891.75,886.69,887.32,5434.881
2025-08-23 08:00:00,887.33,891.53,884.3,890.32,9971.454
2025-08-23 09:00:00,890.31,897.11,888.35,893.63,20856.486
2025-08-23 10:00:00,893.64,893.64,885.97,886.61,7718.286
2025-08-23 11:00:00,886.61,891.94,885.89,888.41,7982.593
2025-08-23 12:00:00,888.42,891.9,885.32,890.84,7596.865
2025-08-23 13:00:00,890.83,894.12,889.1,892.41,6984.93
2025-08-23 14:00:00,892.4,893.12,887.51,888.7,8446.263
2025-08-23 15:00:00,888.7,890.9,888.23,888.64,5173.178
2025-08-23 16:00:00,888.64,889.77,881.82,883.95,10791.027
2025-08-23 17:00:00,883.94,885.25,879.1,881.12,5759.885
2025-08-23 18:00:00,881.12,882.74,880.81,881.96,3515.113
2025-08-23 19:00:00,881.96,884.12,881.51,883.38,3367.262
2025-08-23 20:00:00,883.37,883.37,880.82,882.16,2409.364
2025-08-23 21:00:00,882.16,882.23,875.55,880.26,12400.078
2025-08-23 22:00:00,880.26,882.81,880.0,882.32,3706.839
2025-08-23 23:00:00,882.32,883.93,880.0,880.42,7167.632
2025-08-24 00:00:00,880.42,886.66,880.3,885.59,7049.962
2025-08-24 01:00:00,885.58,885.59,880.51,882.27,7999.91
2025-08-24 02:00:00,882.28,884.02,876.3,877.09,18629.067
2025-08-24 03:00:00,877.08,879.44,874.51,878.64,9806.18
2025-08-24 04:00:00,878.64,882.22,878.64,880.82,3769.818
2025-08-24 05:00:00,880.83,881.15,875.36,877.93,13604.24
2025-08-24 06:00:00,877.93,877.93,870.66,871.26,12118.469
2025-08-24 07:00:00,871.26,874.56,870.24,870.36,6183.431
2025-08-24 08:00:00,870.36,872.06,867.91,869.47,10536.651
2025-08-24 09:00:00,869.48,871.28,868.11,868.71,6867.487
2025-08-24 10:00:00,868.7,868.71,861.64,862.41,18263.309
2025-08-24 11:00:00,862.41,863.92,860.49,861.5,10152.336
2025-08-24 12:00:00,861.49,862.3,860.0,861.2,6461.345
2025-08-24 13:00:00,861.2,865.67,861.01,863.09,9306.118
2025-08-24 14:00:00,863.08,869.0,861.33,868.34,12711.548
2025-08-24 15:00:00,868.34,872.37,865.42,867.43,14979.455
2025-08-24 16:00:00,867.43,869.14,865.97,867.37,8846.879
2025-08-24 17:00:00,867.37,876.0,867.36,873.97,14960.75
2025-08-24 18:00:00,873.97,883.46,872.39,879.71,13218.021
2025-08-24 19:00:00,879.71,881.61,859.34,869.52,39435.837
2025-08-24 20:00:00,869.51,872.33,860.35,868.98,20949.265
2025-08-24 21:00:00,868.97,878.99,866.39,876.07,11224.193
2025-08-24 22:00:00,876.08,878.8,871.78,877.61,6702.277
2025-08-24 23:00:00,877.6,880.24,875.46,876.51,5715.769
2025-08-25 00:00:00,876.51,878.37,865.73,873.11,15013.206
2025-08-25 01:00:00,873.11,877.38,871.84,874.93,6844.799
2025-08-25 02:00:00,874.93,879.65,874.8,879.01,8161.883
2025-08-25 03:00:00,879.0,880.75,875.04,876.2,8027.441
2025-08-25 04:00:00,876.2,877.98,874.14,877.32,6920.381
2025-08-25 05:00:00,877.33,880.0,874.01,874.38,12770.064
2025-08-25 06:00:00,874.38,875.08,863.0,863.53,18623.3
2025-08-25 07:00:00,863.53,867.88,857.0,858.54,19017.396
2025-08-25 08:00:00,858.53,864.0,853.9,860.64,16335.833
2025-08-25 09:00:00,860.63,861.1,857.42,860.99,5839.341
2025-08-25 10:00:00,860.99,860.99,850.58,851.83,14261.467
2025-08-25 11:00:00,851.82,855.96,850.92,854.52,9209.731
2025-08-25 12:00:00,854.53,864.46,854.0,862.95,17118.535
2025-08-25 13:00:00,862.95,863.04,854.51,860.53,12328.813
2025-08-25 14:00:00,860.54,871.72,859.15,870.46,17859.604
2025-08-25 15:00:00,870.46,871.11,862.2,863.52,7922.087
2025-08-25 16:00:00,863.52,870.25,861.24,866.12,7398.999
2025-08-25 17:00:00,866.12,867.0,861.79,863.96,7559.96
2025-08-25 18:00:00,863.96,867.21,862.71,865.35,5414.972
2025-08-25 19:00:00,865.35,865.96,853.08,853.88,16799.256
2025-08-25 20:00:00,853.88,857.5,837.77,837.87,37339.372
2025-08-25 21:00:00,837.9,843.16,832.76,838.76,29266.639
2025-08-25 22:00:00,838.76,846.1,838.22,842.13,11153.786
2025-08-25 23:00:00,842.13,842.13,836.87,839.32,9383.29
2025-08-26 00:00:00,839.32,842.23,829.59,833.05,32185.217
2025-08-26 01:00:00,833.05,845.44,831.04,844.96,11379.225
2025-08-26 02:00:00,844.95,849.71,844.08,847.21,14316.898
2025-08-26 03:00:00,847.21,848.0,843.12,844.58,3958.88
2025-08-26 04:00:00,844.58,847.7,844.48,845.81,4702.031
2025-08-26 05:00:00,845.81,847.38,843.72,845.02,6577.105
2025-08-26 06:00:00,845.02,846.83,840.31,841.26,5219.289
2025-08-26 07:00:00,841.26,846.64,839.16,842.73,9956.873
2025-08-26 08:00:00,842.72,845.1,841.03,842.91,5831.933
2025-08-26 09:00:00,842.91,844.39,841.31,844.1,3144.073
2025-08-26 10:00:00,844.1,844.83,842.22,843.01,4654.631
2025-08-26 11:00:00,843.01,844.57,839.39,841.7,4926.107
2025-08-26 12:00:00,841.7,850.86,839.0,847.07,15560.268
2025-08-26 13:00:00,847.06,849.1,839.01,846.3,13914.791
2025-08-26 14:00:00,846.3,853.3,843.63,852.32,10265.235
2025-08-26 15:00:00,852.32,853.84,848.21,849.67,8615.423
2025-08-26 16:00:00,849.67,857.0,849.25,855.92,8754.196
2025-08-26 17:00:00,855.91,856.29,850.11,851.7,4970.939
2025-08-26 18:00:00,851.7,856.77,851.22,855.33,3350.434
2025-08-26 19:00:00,855.32,861.13,853.7,860.72,5152.192
2025-08-26 20:00:00,860.72,863.76,859.83,863.75,4305.341
2025-08-26 21:00:00,863.76,863.76,861.04,862.63,3486.881
2025-08-26 22:00:00,862.63,865.28,862.02,865.0,4681.531
2025-08-26 23:00:00,865.0,868.0,862.53,863.7,4972.596
2025-08-27 00:00:00,863.7,864.0,859.76,860.83,4484.628
2025-08-27 01:00:00,860.83,861.78,858.03,860.86,5196.785
2025-08-27 02:00:00,860.87,864.37,858.68,862.86,3967.824
2025-08-27 03:00:00,862.86,864.5,857.35,862.13,7558.088
2025-08-27 04:00:00,862.14,866.84,861.68,864.22,7315.137
2025-08-27 05:00:00,864.23,864.84,860.65,861.24,3455.049
2025-08-27 06:00:00,861.24,861.5,858.18,858.76,3687.615
2025-08-27 07:00:00,858.77,859.5,856.4,857.32,4172.648
2025-08-27 08:00:00,857.33,858.6,852.9,857.23,7936.401
2025-08-27 09:00:00,857.22,860.0,856.7,857.61,3067.736
2025-08-27 10:00:00,857.6,859.5,856.32,856.76,3596.601
2025-08-27 11:00:00,856.76,860.0,856.48,859.31,4887.015
2025-08-27 12:00:00,859.31,860.73,856.23,859.5,4182.522
2025-08-27 13:00:00,859.5,862.34,856.08,859.17,7388.892
2025-08-27 14:00:00,859.17,865.67,857.61,862.33,11292.475
2025-08-27 15:00:00,862.33,866.0,861.29,864.83,6188.55
2025-08-27 16:00:00,864.83,866.42,861.13,864.26,4649.465
2025-08-27 17:00:00,864.25,866.86,862.03,866.09,3233.539
2025-08-27 18:00:00,866.09,867.1,862.95,862.95,3600.771
2025-08-27 19:00:00,862.96,864.13,858.5,860.71,4753.852
2025-08-27 20:00:00,860.71,865.45,855.42,864.84,13524.503
2025-08-27 21:00:00,864.84,865.86,858.11,860.0,6281.136
2025-08-27 22:00:00,860.0,860.15,854.02,857.92,7869.909
2025-08-27 23:00:00,857.92,859.49,854.85,855.18,2952.316
2025-08-28 00:00:00,855.18,858.8,850.85,853.87,11536.411
2025-08-28 01:00:00,853.87,857.44,853.76,856.38,6154.913
2025-08-28 02:00:00,856.38,857.94,854.91,856.62,5272.683
2025-08-28 03:00:00,856.62,865.0,856.23,864.32,13710.097
2025-08-28 04:00:00,864.32,868.85,862.91,868.66,8000.709
2025-08-28 05:00:00,868.66,872.81,866.83,868.62,10618.792
2025-08-28 06:00:00,868.61,871.65,868.4,871.42,6870.011
2025-08-28 07:00:00,871.43,872.5,868.39,869.25,6054.509
2025-08-28 08:00:00,869.25,873.03,869.03,869.95,7016.363
2025-08-28 09:00:00,869.94,869.94,865.59,865.95,6069.551
2025-08-28 10:00:00,865.95,870.68,865.25,870.65,5649.207
2025-08-28 11:00:00,870.66,874.37,869.3,874.27,8041.512
2025-08-28 12:00:00,874.27,877.2,871.44,876.87,11792.997
2025-08-28 13:00:00,876.88,879.32,872.88,874.13,20111.197
2025-08-28 14:00:00,874.14,875.5,867.74,874.49,24990.306
2025-08-28 15:00:00,874.48,874.59,866.56,869.67,10220.136
2025-08-28 16:00:00,869.66,871.9,863.48,864.72,5690.599
2025-08-28 17:00:00,864.72,881.36,864.13,875.8,34853.018
2025-08-28 18:00:00,875.79,878.65,869.06,870.48,11999.488
2025-08-28 19:00:00,870.48,873.12,868.37,868.69,4298.59
2025-08-28 20:00:00,868.69,870.83,868.0,869.62,2687.398
2025-08-28 21:00:00,869.61,873.83,869.3,873.54,3283.138
2025-08-28 22:00:00,873.54,877.11,873.54,877.04,3464.772
2025-08-28 23:00:00,877.04,877.15,873.41,873.47,4028.525
2025-08-29 00:00:00,873.48,878.0,873.39,875.15,4470.782
2025-08-29 01:00:00,875.15,876.9,872.03,873.83,7166.473
2025-08-29 02:00:00,873.83,876.62,872.32,872.97,6488.294
2025-08-29 03:00:00,872.96,874.64,872.21,873.25,4588.486
2025-08-29 04:00:00,873.25,873.77,870.02,870.08,3352.193
2025-08-29 05:00:00,870.09,870.99,868.25,870.46,3735.212
2025-08-29 06:00:00,870.45,871.24,864.48,865.8,12118.9
2025-08-29 07:00:00,865.8,865.8,856.0,857.2,16662.028
2025-08-29 08:00:00,857.19,860.61,852.6,852.87,13231.06
2025-08-29 09:00:00,852.87,856.53,850.19,856.2,8101.488
2025-08-29 10:00:00,856.2,858.7,855.4,855.63,5144.163
2025-08-29 11:00:00,855.63,857.9,853.63,854.61,4759.27
2025-08-29 12:00:00,854.62,865.32,854.61,864.37,13541.647
2025-08-29 13:00:00,864.37,865.01,855.04,857.23,12878.47
2025-08-29 14:00:00,857.23,862.69,852.13,857.95,14378.85
2025-08-29 15:00:00,857.95,861.75,857.17,858.32,9437.952
2025-08-29 16:00:00,858.32,860.1,854.18,858.71,8661.663
2025-08-29 17:00:00,858.7,858.9,853.9,856.3,5185.787
2025-08-29 18:00:00,856.29,858.22,853.6,854.34,8218.014
2025-08-29 19:00:00,854.33,861.03,852.86,858.27,4169.146
2025-08-29 20:00:00,858.27,858.7,854.82,855.77,4009.259
2025-08-29 21:00:00,855.77,859.6,853.28,859.03,4300.678
2025-08-29 22:00:00,859.03,859.57,856.96,859.45,1728.802
2025-08-29 23:00:00,859.45,864.0,859.03,862.3,4195.602
2025-08-30 00:00:00,862.3,862.32,857.06,859.45,7389.927
2025-08-30 01:00:00,859.45,860.54,852.39,852.88,4672.609
2025-08-30 02:00:00,852.88,859.4,852.27,856.54,6376.927
2025-08-30 03:00:00,856.55,861.78,856.4,860.48,5735.823
2025-08-30 04:00:00,860.48,861.54,857.28,857.66,4665.89
2025-08-30 05:00:00,857.65,860.05,857.14,858.67,3269.217
2025-08-30 06:00:00,858.68,862.36,858.68,860.92,4238.595
2025-08-30 07:00:00,860.91,861.4,859.9,860.35,3298.46
2025-08-30 08:00:00,860.36,861.1,859.39,859.42,2615.762
2025-08-30 09:00:00,859.42,860.1,858.15,859.33,2658.743
2025-08-30 10:00:00,859.34,861.0,859.0,860.11,2662.645
2025-08-30 11:00:00,860.11,861.36,859.0,860.3,3569.131
2025-08-30 12:00:00,860.3,860.37,852.7,855.03,7478.411
2025-08-30 13:00:00,855.02,855.62,851.61,855.13,6462.562
2025-08-30 14:00:00,855.13,857.6,853.01,857.1,4820.503
2025-08-30 15:00:00,857.1,859.7,855.79,859.2,5622.169
2025-08-30 16:00:00,859.2,859.2,856.25,857.56,4349.649
2025-08-30 17:00:00,857.56,859.0,856.9,858.29,3175.24
2025-08-30 18:00:00,858.28,859.29,857.31,858.88,2876.104
2025-08-30 19:00:00,858.87,858.95,857.07,858.95,3022.068
2025-08-30 20:00:00,858.95,858.99,857.06,858.99,2083.058
2025-08-30 21:00:00,858.99,860.75,858.48,860.58,3188.56
2025-08-30 22:00:00,860.58,861.77,859.64,861.69,2743.167
2025-08-30 23:00:00,861.69,864.0,861.69,862.0,4064.761
2025-08-31 00:00:00,862.0,863.85,859.39,863.35,5737.046
2025-08-31 01:00:00,863.35,863.61,861.0,862.91,4067.56
2025-08-31 02:00:00,862.91,863.84,862.3,862.68,3604.326
2025-08-31 03:00:00,862.68,864.5,861.83,863.12,3431.468
2025-08-31 04:00:00,863.11,863.31,859.23,860.04,3090.779
2025-08-31 05:00:00,860.04,860.53,858.88,860.53,3556.106
2025-08-31 06:00:00,860.53,860.74,857.99,858.03,6413.867
2025-08-31 07:00:00,858.03,859.24,857.91,858.6,2339.356
2025-08-31 08:00:00,858.6,861.13,858.4,861.1,3927.722
2025-08-31 09:00:00,861.1,861.4,859.45,859.54,4512.323
2025-08-31 10:00:00,859.54,859.75,857.0,858.6,4378.569
2025-08-31 11:00:00,858.6,860.31,858.24,860.07,3164.023
2025-08-31 12:00:00,860.06,860.88,859.11,860.47,2681.063
2025-08-31 13:00:00,860.47,861.4,859.58,860.6,3858.476
2025-08-31 14:00:00,860.6,861.9,859.22,860.04,3641.654
2025-08-31 15:00:00,860.04,862.12,859.78,861.91,3041.544
2025-08-31 16:00:00,861.91,867.19,861.2,865.78,10878.104
2025-08-31 17:00:00,865.79,866.2,864.14,864.68,3408.54
2025-08-31 18:00:00,864.67,865.65,864.2,865.57,1781.696
2025-08-31 19:00:00,865.56,866.09,864.52,864.77,2879.984
2025-08-31 20:00:00,864.78,867.16,864.6,866.91,1970.226
2025-08-31 21:00:00,866.9,867.7,866.46,867.2,2419.428
2025-08-31 22:00:00,867.21,867.3,862.68,864.2,2513.014
2025-08-31 23:00:00,864.19,864.2,857.26,857.65,6944.319
2025-09-01 00:00:00,857.66,862.43,854.2,861.18,10933.665
2025-09-01 01:00:00,861.18,866.01,859.29,861.61,9238.512
2025-09-01 02:00:00,861.61,862.65,854.4,856.18,11003.521
2025-09-01 03:00:00,856.17,857.09,853.77,856.58,7319.33
2025-09-01 04:00:00,856.57,856.57,849.38,851.99,10742.531
2025-09-01 05:00:00,851.99,854.92,849.37,853.27,7646.147
2025-09-01 06:00:00,853.27,855.04,850.44,854.71,9041.892
2025-09-01 07:00:00,854.71,867.24,854.5,865.56,16947.913
2025-09-01 08:00:00,865.57,869.15,862.81,863.41,27552.529
2025-09-01 09:00:00,863.41,864.47,858.09,858.19,15260.136
2025-09-01 10:00:00,858.19,858.23,851.0,853.78,16839.367
2025-09-01 11:00:00,853.78,856.03,851.66,852.2,9043.113
2025-09-01 12:00:00,852.2,853.72,851.21,853.06,7722.792
2025-09-01 13:00:00,853.05,855.18,851.12,852.09,8509.354
2025-09-01 14:00:00,852.09,854.07,850.74,852.48,7671.649
2025-09-01 15:00:00,852.47,852.5,844.22,847.2,19681.099
2025-09-01 16:00:00,847.19,849.03,845.52,847.88,4927.786
2025-09-01 17:00:00,847.88,847.99,843.82,845.76,8090.115
2025-09-01 18:00:00,845.76,847.57,845.24,847.41,3312.622
2025-09-01 19:00:00,847.41,849.4,846.97,849.38,3607.812
2025-09-01 20:00:00,849.39,849.44,840.0,845.67,13253.255
2025-09-01 21:00:00,845.68,846.09,840.0,843.9,11481.312
2025-09-01 22:00:00,843.9,845.79,841.6,844.67,7421.055
2025-09-01 23:00:00,844.66,847.61,844.27,845.68,6938.208
2025-09-02 00:00:00,845.68,846.02,843.29,845.58,9093.405
2025-09-02 01:00:00,845.58,850.31,845.48,848.86,4650.923
2025-09-02 02:00:00,848.87,853.79,848.53,853.63,5055.364
2025-09-02 03:00:00,853.64,854.28,850.29,852.4,6155.806
2025-09-02 04:00:00,852.41,853.55,850.61,853.55,4468.515
2025-09-02 05:00:00,853.55,853.88,851.26,852.38,4244.296
2025-09-02 06:00:00,852.39,855.76,852.04,855.1,4729.809
2025-09-02 07:00:00,855.1,855.81,853.2,855.2,8855.17
2025-09-02 08:00:00,855.2,856.68,854.5,855.31,9507.31
2025-09-02 09:00:00,855.31,855.93,851.31,852.14,12761.319
2025-09-02 10:00:00,852.14,852.6,848.48,851.46,12856.435
2025-09-02 11:00:00,851.45,851.7,846.72,847.71,6572.763
2025-09-02 12:00:00,847.7,848.35,840.77,841.36,12706.119
2025-09-02 13:00:00,841.36,851.75,840.71,850.89,15794.48
2025-09-02 14:00:00,850.9,852.58,847.59,850.31,11352.045
2025-09-02 15:00:00,850.3,850.95,845.3,846.84,6647.122
2025-09-02 16:00:00,846.84,849.77,845.72,846.97,5364.638
2025-09-02 17:00:00,846.97,851.0,846.9,850.92,6541.777
2025-09-02 18:00:00,850.91,851.0,846.84,849.84,2437.911
2025-09-02 19:00:00,849.84,851.35,848.0,849.84,2888.377
2025-09-02 20:00:00,849.84,853.96,849.4,851.81,3442.725
2025-09-02 21:00:00,851.81,853.7,851.58,853.51,3163.928
2025-09-02 22:00:00,853.5,853.5,850.4,852.62,3212.307
2025-09-02 23:00:00,852.62,853.11,851.18,851.8,1830.625
2025-09-03 00:00:00,851.8,854.0,850.0,850.68,5007.449
2025-09-03 01:00:00,850.68,852.16,848.91,852.1,4009.47
2025-09-03 02:00:00,852.1,853.63,850.75,853.1,3445.38
2025-09-03 03:00:00,853.1,853.7,851.12,851.57,2456.835
2025-09-03 04:00:00,851.56,852.8,851.03,852.49,2794.038
2025-09-03 05:00:00,852.5,852.5,850.4,850.61,1899.301
2025-09-03 06:00:00,850.61,852.56,849.45,851.9,3427.316
2025-09-03 07:00:00,851.9,854.69,850.84,854.65,4766.536
2025-09-03 08:00:00,854.64,855.21,852.9,853.35,3908.484
2025-09-03 09:00:00,853.35,854.5,852.07,854.31,3425.358
2025-09-03 10:00:00,854.32,854.57,853.23,853.63,4117.905
2025-09-03 11:00:00,853.63,855.0,853.4,854.01,3633.679
2025-09-03 12:00:00,854.01,854.44,852.1,852.27,6026.203
2025-09-03 13:00:00,852.27,858.1,852.27,856.96,8721.028
2025-09-03 14:00:00,856.96,864.06,856.45,861.24,13955.968
2025-09-03 15:00:00,861.24,862.0,858.43,860.31,8190.831
2025-09-03 16:00:00,860.3,861.44,857.59,858.67,3465.547
2025-09-03 17:00:00,858.68,862.36,858.68,860.1,5829.275
2025-09-03 18:00:00,860.1,861.18,858.49,858.49,3703.579
2025-09-03 19:00:00,858.48,861.0,856.62,857.01,6421.784
2025-09-03 20:00:00,857.01,857.22,852.4,854.47,9500.917
2025-09-03 21:00:00,854.47,856.17,853.3,854.63,3352.889
2025-09-03 22:00:00,854.62,855.61,853.71,855.47,2345.929
2025-09-03 23:00:00,855.47,855.66,853.96,854.76,2047.321
2025-09-04 00:00:00,854.76,856.72,854.31,856.33,2631.256
2025-09-04 01:00:00,856.33,856.44,854.04,855.0,2203.117
2025-09-04 02:00:00,855.0,855.38,850.5,850.6,5357.721
2025-09-04 03:00:00,850.6,851.83,848.01,848.68,6075.294
2025-09-04 04:00:00,848.68,849.74,845.08,847.28,6531.373
2025-09-04 05:00:00,847.28,848.03,844.36,846.95,7840.809
2025-09-04 06:00:00,846.95,848.11,845.83,846.88,3724.532
2025-09-04 07:00:00,846.88,848.5,846.56,847.71,4642.006
2025-09-04 08:00:00,847.7,849.37,847.15,847.75,4387.402
2025-09-04 09:00:00,847.75,849.12,847.11,847.84,4262.713
2025-09-04 10:00:00,847.84,849.52,847.0,848.0,5096.122
2025-09-04 11:00:00,848.0,849.84,847.32,847.78,3639.511
2025-09-04 12:00:00,847.78,849.79,846.67,848.79,3827.485
2025-09-04 13:00:00,848.8,849.35,846.63,847.85,5529.381
2025-09-04 14:00:00,847.84,848.4,844.5,846.33,6672.822
2025-09-04 15:00:00,846.33,846.33,842.81,844.26,7726.531
2025-09-04 16:00:00,844.25,845.65,843.5,845.0,4810.858
2025-09-04 17:00:00,845.0,846.75,844.15,844.6,3767.482
2025-09-04 18:00:00,844.6,846.39,841.1,841.85,5621.419
2025-09-04 19:00:00,841.85,844.6,841.1,843.53,3605.455
2025-09-04 20:00:00,843.54,846.48,843.3,845.73,2931.941
2025-09-04 21:00:00,845.73,848.15,845.31,848.03,2621.538
2025-09-04 22:00:00,848.04,849.47,847.3,848.94,2045.161
2025-09-04 23:00:00,848.93,849.73,843.24,843.63,2643.973
2025-09-05 00:00:00,843.62,845.32,842.22,844.0,3702.829
2025-09-05 01:00:00,844.0,846.93,843.56,846.56,2251.334
2025-09-05 02:00:00,846.56,847.75,845.44,847.34,3167.854
2025-09-05 03:00:00,847.34,847.34,844.48,845.78,2104.771
2025-09-05 04:00:00,845.78,846.36,843.61,846.01,3111.302
2025-09-05 05:00:00,846.0,847.53,845.35,846.76,3068.125
2025-09-05 06:00:00,846.77,847.02,845.1,846.7,2886.664
2025-09-05 07:00:00,846.7,851.17,846.69,850.68,8712.803
2025-09-05 08:00:00,850.67,850.92,847.53,849.6,5326.378
